"datetime","pressure"
"2019-02-18T14:01:02+01:00","57.5"
"2019-02-18T14:01:03+01:00","56.2"
"2019-02-18T14:01:03+01:00","56.2"
"2019-02-18T14:01:04+01:00","56.2"
"2019-02-18T14:01:04+01:00","56.8"
"2019-02-18T14:01:05+01:00","58.5"
"2019-02-18T14:01:05+01:00","60.8"
"2019-02-18T14:01:06+01:00","63.4"
"2019-02-18T14:01:06+01:00","66.3"
"2019-02-18T14:01:07+01:00","69.8"
"2019-02-18T14:01:07+01:00","73.4"
"2019-02-18T14:01:08+01:00","76.4"
"2019-02-18T14:01:08+01:00","79.6"
"2019-02-18T14:01:09+01:00","82.6"
"2019-02-18T14:01:09+01:00","85.9"
"2019-02-18T14:01:10+01:00","89.2"
"2019-02-18T14:01:10+01:00","92.0"
"2019-02-18T14:01:11+01:00","94.1"
"2019-02-18T14:01:11+01:00","95.3"
"2019-02-18T14:01:12+01:00","97.4"
"2019-02-18T14:01:12+01:00","99.8"
"2019-02-18T14:01:13+01:00","101.8"
"2019-02-18T14:01:13+01:00","103.2"
"2019-02-18T14:01:14+01:00","104.7"
"2019-02-18T14:01:14+01:00","105.1"
"2019-02-18T14:01:15+01:00","105.2"
"2019-02-18T14:01:15+01:00","105.1"
"2019-02-18T14:01:16+01:00","103.5"
"2019-02-18T14:01:16+01:00","100.2"
"2019-02-18T14:01:17+01:00","95.8"
"2019-02-18T14:01:17+01:00","90.3"
"2019-02-18T14:01:18+01:00","83.4"
"2019-02-18T14:01:18+01:00","77.6"
"2019-02-18T14:01:19+01:00","71.8"
"2019-02-18T14:01:19+01:00","67.5"
"2019-02-18T14:01:20+01:00","65.5"
"2019-02-18T14:01:20+01:00","63.6"
"2019-02-18T14:01:21+01:00","63.3"
"2019-02-18T14:01:21+01:00","61.7"
"2019-02-18T14:01:22+01:00","61.2"
"2019-02-18T14:01:22+01:00","61.1"
"2019-02-18T14:01:23+01:00","61.1"
"2019-02-18T14:01:23+01:00","60.4"
"2019-02-18T14:01:24+01:00","59.0"
"2019-02-18T14:01:24+01:00","58.5"
"2019-02-18T14:01:25+01:00","57.3"
"2019-02-18T14:01:25+01:00","56.4"
"2019-02-18T14:01:26+01:00","56.2"
"2019-02-18T14:01:26+01:00","56.5"
"2019-02-18T14:01:27+01:00","58.0"
"2019-02-18T14:01:27+01:00","56.6"
"2019-02-18T14:01:28+01:00","56.2"
"2019-02-18T14:01:28+01:00","56.2"
"2019-02-18T14:01:29+01:00","56.2"
"2019-02-18T14:01:29+01:00","56.7"
"2019-02-18T14:01:30+01:00","57.8"
"2019-02-18T14:01:30+01:00","57.9"
"2019-02-18T14:01:31+01:00","58.4"
"2019-02-18T14:01:31+01:00","58.6"
"2019-02-18T14:01:32+01:00","59.5"
"2019-02-18T14:01:32+01:00","62.3"
"2019-02-18T14:01:33+01:00","65.7"
"2019-02-18T14:01:33+01:00","68.9"
"2019-02-18T14:01:34+01:00","71.7"
"2019-02-18T14:01:34+01:00","74.8"
"2019-02-18T14:01:35+01:00","77.5"
"2019-02-18T14:01:35+01:00","79.9"
"2019-02-18T14:01:36+01:00","82.4"
"2019-02-18T14:01:36+01:00","85.0"
"2019-02-18T14:01:37+01:00","86.9"
"2019-02-18T14:01:37+01:00","88.4"
"2019-02-18T14:01:38+01:00","90.3"
"2019-02-18T14:01:38+01:00","90.4"
"2019-02-18T14:01:39+01:00","89.9"
"2019-02-18T14:01:39+01:00","87.7"
"2019-02-18T14:01:40+01:00","84.5"
"2019-02-18T14:01:40+01:00","80.5"
"2019-02-18T14:01:41+01:00","75.5"
"2019-02-18T14:01:41+01:00","71.2"
"2019-02-18T14:01:42+01:00","67.9"
"2019-02-18T14:01:42+01:00","65.9"
"2019-02-18T14:01:43+01:00","63.9"
"2019-02-18T14:01:43+01:00","63.5"
"2019-02-18T14:01:44+01:00","62.2"
"2019-02-18T14:01:44+01:00","60.6"
"2019-02-18T14:01:45+01:00","58.7"
"2019-02-18T14:01:45+01:00","56.9"
