"datetime","pressure"
"2019-04-03T11:06:15+02:00","401.5"
"2019-04-03T11:06:16+02:00","403.2"
"2019-04-03T11:06:16+02:00","403.2"
"2019-04-03T11:06:17+02:00","401.6"
"2019-04-03T11:06:17+02:00","405.0"
"2019-04-03T11:06:18+02:00","404.8"
"2019-04-03T11:06:18+02:00","405.7"
"2019-04-03T11:06:19+02:00","408.2"
"2019-04-03T11:06:19+02:00","410.1"
"2019-04-03T11:06:20+02:00","412.2"
"2019-04-03T11:06:20+02:00","411.9"
"2019-04-03T11:06:21+02:00","412.8"
"2019-04-03T11:06:21+02:00","411.2"
"2019-04-03T11:06:22+02:00","411.2"
"2019-04-03T11:06:22+02:00","422.4"
"2019-04-03T11:06:23+02:00","442.6"
"2019-04-03T11:06:23+02:00","449.8"
"2019-04-03T11:06:24+02:00","441.2"
"2019-04-03T11:06:24+02:00","428.0"
"2019-04-03T11:06:25+02:00","412.5"
"2019-04-03T11:06:25+02:00","404.8"
"2019-04-03T11:06:26+02:00","416.5"
"2019-04-03T11:06:26+02:00","433.0"
"2019-04-03T11:06:27+02:00","453.5"
"2019-04-03T11:06:27+02:00","446.9"
"2019-04-03T11:06:28+02:00","427.4"
"2019-04-03T11:06:28+02:00","420.4"
"2019-04-03T11:06:29+02:00","413.6"
"2019-04-03T11:06:29+02:00","413.0"
"2019-04-03T11:06:30+02:00","409.0"
"2019-04-03T11:06:30+02:00","405.7"
"2019-04-03T11:06:31+02:00","402.6"
"2019-04-03T11:06:31+02:00","400.7"
"2019-04-03T11:06:32+02:00","398.5"
"2019-04-03T11:06:32+02:00","396.8"
"2019-04-03T11:06:33+02:00","397.3"
"2019-04-03T11:06:33+02:00","395.3"
"2019-04-03T11:06:34+02:00","394.1"
"2019-04-03T11:06:34+02:00","395.0"
"2019-04-03T11:06:35+02:00","393.5"
"2019-04-03T11:06:35+02:00","393.0"
"2019-04-03T11:06:36+02:00","392.0"
"2019-04-03T11:06:36+02:00","392.8"
"2019-04-03T11:06:37+02:00","395.3"
"2019-04-03T11:06:37+02:00","394.8"
"2019-04-03T11:06:38+02:00","394.8"
"2019-04-03T11:06:38+02:00","394.4"
"2019-04-03T11:06:39+02:00","395.6"
"2019-04-03T11:06:39+02:00","395.9"
"2019-04-03T11:06:40+02:00","395.9"
"2019-04-03T11:06:40+02:00","397.3"
"2019-04-03T11:06:41+02:00","396.7"
"2019-04-03T11:06:41+02:00","395.9"
"2019-04-03T11:06:42+02:00","397.9"
"2019-04-03T11:06:42+02:00","398.3"
"2019-04-03T11:06:43+02:00","398.4"
"2019-04-03T11:06:43+02:00","400.6"
"2019-04-03T11:06:44+02:00","398.3"
"2019-04-03T11:06:44+02:00","397.0"
"2019-04-03T11:06:45+02:00","398.7"
"2019-04-03T11:06:45+02:00","400.2"
"2019-04-03T11:06:46+02:00","400.5"
"2019-04-03T11:06:46+02:00","400.8"
"2019-04-03T11:06:47+02:00","400.8"
"2019-04-03T11:06:47+02:00","401.8"
"2019-04-03T11:06:48+02:00","400.8"
"2019-04-03T11:06:48+02:00","399.8"
"2019-04-03T11:06:49+02:00","398.0"
"2019-04-03T11:06:49+02:00","394.8"
"2019-04-03T11:06:50+02:00","396.1"
"2019-04-03T11:06:50+02:00","396.0"
"2019-04-03T11:06:51+02:00","398.4"
"2019-04-03T11:06:51+02:00","402.0"
