"datetime","pressure"
"2019-02-05T10:21:05+01:00","99.2"
"2019-02-05T10:21:05+01:00","98.0"
"2019-02-05T10:21:06+01:00","97.7"
"2019-02-05T10:21:06+01:00","97.0"
"2019-02-05T10:21:07+01:00","95.7"
"2019-02-05T10:21:07+01:00","95.6"
"2019-02-05T10:21:08+01:00","95.3"
"2019-02-05T10:21:08+01:00","95.3"
"2019-02-05T10:21:09+01:00","95.3"
"2019-02-05T10:21:09+01:00","95.0"
"2019-02-05T10:21:10+01:00","93.2"
"2019-02-05T10:21:10+01:00","99.6"
"2019-02-05T10:21:11+01:00","107.5"
"2019-02-05T10:21:11+01:00","117.8"
"2019-02-05T10:21:12+01:00","119.8"
"2019-02-05T10:21:12+01:00","117.1"
"2019-02-05T10:21:13+01:00","114.9"
"2019-02-05T10:21:13+01:00","120.3"
"2019-02-05T10:21:14+01:00","129.6"
"2019-02-05T10:21:14+01:00","153.5"
"2019-02-05T10:21:15+01:00","170.0"
"2019-02-05T10:21:15+01:00","185.7"
"2019-02-05T10:21:16+01:00","191.5"
"2019-02-05T10:21:16+01:00","190.3"
"2019-02-05T10:21:17+01:00","183.9"
"2019-02-05T10:21:17+01:00","164.6"
"2019-02-05T10:21:18+01:00","148.9"
"2019-02-05T10:21:18+01:00","124.0"
"2019-02-05T10:21:19+01:00","109.0"
"2019-02-05T10:21:19+01:00","93.4"
"2019-02-05T10:21:20+01:00","86.4"
"2019-02-05T10:21:20+01:00","81.8"
"2019-02-05T10:21:21+01:00","79.5"
"2019-02-05T10:21:21+01:00","80.0"
"2019-02-05T10:21:22+01:00","80.6"
"2019-02-05T10:21:22+01:00","81.5"
"2019-02-05T10:21:23+01:00","83.1"
"2019-02-05T10:21:23+01:00","84.8"
"2019-02-05T10:21:24+01:00","85.6"
"2019-02-05T10:21:24+01:00","91.1"
"2019-02-05T10:21:25+01:00","94.7"
"2019-02-05T10:21:25+01:00","95.3"
"2019-02-05T10:21:26+01:00","95.2"
"2019-02-05T10:21:26+01:00","96.5"
"2019-02-05T10:21:27+01:00","96.0"
"2019-02-05T10:21:27+01:00","97.6"
"2019-02-05T10:21:28+01:00","97.0"
"2019-02-05T10:21:28+01:00","95.6"
"2019-02-05T10:21:29+01:00","95.5"
"2019-02-05T10:21:29+01:00","97.3"
"2019-02-05T10:21:30+01:00","98.1"
"2019-02-05T10:21:30+01:00","100.1"
"2019-02-05T10:21:31+01:00","100.2"
"2019-02-05T10:21:31+01:00","99.3"
"2019-02-05T10:21:32+01:00","99.3"
"2019-02-05T10:21:32+01:00","100.0"
"2019-02-05T10:21:33+01:00","100.2"
"2019-02-05T10:21:33+01:00","102.0"
"2019-02-05T10:21:34+01:00","101.4"
"2019-02-05T10:21:34+01:00","99.9"
"2019-02-05T10:21:35+01:00","98.7"
"2019-02-05T10:21:35+01:00","100.0"
"2019-02-05T10:21:36+01:00","100.9"
"2019-02-05T10:21:36+01:00","100.7"
"2019-02-05T10:21:37+01:00","99.5"
"2019-02-05T10:21:37+01:00","99.5"
"2019-02-05T10:21:38+01:00","100.1"
"2019-02-05T10:21:38+01:00","99.9"
"2019-02-05T10:21:39+01:00","99.5"
"2019-02-05T10:21:39+01:00","98.0"
"2019-02-05T10:21:40+01:00","97.9"
"2019-02-05T10:21:40+01:00","103.8"
"2019-02-05T10:21:41+01:00","109.9"
"2019-02-05T10:21:41+01:00","115.5"
"2019-02-05T10:21:42+01:00","115.5"
"2019-02-05T10:21:42+01:00","114.7"
"2019-02-05T10:21:43+01:00","114.8"
"2019-02-05T10:21:43+01:00","123.7"
"2019-02-05T10:21:44+01:00","134.8"
"2019-02-05T10:21:44+01:00","159.8"
"2019-02-05T10:21:45+01:00","175.5"
"2019-02-05T10:21:45+01:00","186.1"
"2019-02-05T10:21:46+01:00","188.2"
"2019-02-05T10:21:46+01:00","182.3"
"2019-02-05T10:21:47+01:00","171.8"
"2019-02-05T10:21:47+01:00","146.5"
"2019-02-05T10:21:48+01:00","130.0"
"2019-02-05T10:21:48+01:00","108.0"
"2019-02-05T10:21:49+01:00","96.8"
"2019-02-05T10:21:49+01:00","87.6"
"2019-02-05T10:21:50+01:00","84.6"
"2019-02-05T10:21:50+01:00","79.7"
"2019-02-05T10:21:51+01:00","78.2"
"2019-02-05T10:21:51+01:00","78.3"
"2019-02-05T10:21:52+01:00","78.1"
"2019-02-05T10:21:52+01:00","78.2"
"2019-02-05T10:21:53+01:00","79.5"
"2019-02-05T10:21:53+01:00","80.2"
"2019-02-05T10:21:54+01:00","80.6"
"2019-02-05T10:21:54+01:00","80.7"
"2019-02-05T10:21:55+01:00","80.7"
"2019-02-05T10:21:55+01:00","82.6"
"2019-02-05T10:21:56+01:00","83.6"
"2019-02-05T10:21:56+01:00","84.9"
"2019-02-05T10:21:57+01:00","84.5"
"2019-02-05T10:21:57+01:00","85.1"
"2019-02-05T10:21:58+01:00","85.5"
"2019-02-05T10:21:58+01:00","87.4"
"2019-02-05T10:21:59+01:00","88.1"
"2019-02-05T10:21:59+01:00","89.6"
"2019-02-05T10:22:00+01:00","90.4"
"2019-02-05T10:22:00+01:00","90.4"
"2019-02-05T10:22:01+01:00","90.3"
"2019-02-05T10:22:01+01:00","90.8"
"2019-02-05T10:22:02+01:00","90.4"
"2019-02-05T10:22:02+01:00","90.4"
"2019-02-05T10:22:03+01:00","90.5"
"2019-02-05T10:22:03+01:00","90.7"
"2019-02-05T10:22:04+01:00","90.4"
"2019-02-05T10:22:04+01:00","90.4"
"2019-02-05T10:22:05+01:00","90.4"
"2019-02-05T10:22:05+01:00","88.8"
"2019-02-05T10:22:06+01:00","88.0"
"2019-02-05T10:22:06+01:00","89.8"
"2019-02-05T10:22:07+01:00","90.5"
"2019-02-05T10:22:07+01:00","97.0"
"2019-02-05T10:22:08+01:00","101.0"
"2019-02-05T10:22:08+01:00","99.0"
"2019-02-05T10:22:09+01:00","94.4"
"2019-02-05T10:22:09+01:00","89.8"
"2019-02-05T10:22:10+01:00","88.0"
"2019-02-05T10:22:10+01:00","86.1"
"2019-02-05T10:22:11+01:00","84.0"
"2019-02-05T10:22:11+01:00","81.5"
"2019-02-05T10:22:12+01:00","80.9"
"2019-02-05T10:22:12+01:00","83.1"
"2019-02-05T10:22:13+01:00","83.2"
"2019-02-05T10:22:13+01:00","84.6"
"2019-02-05T10:22:14+01:00","85.5"
"2019-02-05T10:22:14+01:00","89.3"
"2019-02-05T10:22:15+01:00","90.4"
"2019-02-05T10:22:15+01:00","92.2"
"2019-02-05T10:22:16+01:00","93.5"
"2019-02-05T10:22:16+01:00","96.8"
"2019-02-05T10:22:17+01:00","97.6"
"2019-02-05T10:22:17+01:00","97.6"
"2019-02-05T10:22:18+01:00","97.6"
"2019-02-05T10:22:18+01:00","97.6"
"2019-02-05T10:22:19+01:00","97.1"
"2019-02-05T10:22:19+01:00","97.4"
"2019-02-05T10:22:20+01:00","96.6"
"2019-02-05T10:22:20+01:00","95.6"
"2019-02-05T10:22:21+01:00","95.3"
"2019-02-05T10:22:21+01:00","95.3"
"2019-02-05T10:22:22+01:00","95.3"
"2019-02-05T10:22:22+01:00","94.4"
"2019-02-05T10:22:23+01:00","94.7"
"2019-02-05T10:22:23+01:00","95.2"
"2019-02-05T10:22:24+01:00","95.1"
"2019-02-05T10:22:24+01:00","93.2"
"2019-02-05T10:22:25+01:00","93.6"
"2019-02-05T10:22:25+01:00","103.9"
"2019-02-05T10:22:26+01:00","113.5"
"2019-02-05T10:22:26+01:00","119.1"
"2019-02-05T10:22:27+01:00","117.7"
"2019-02-05T10:22:27+01:00","113.9"
"2019-02-05T10:22:28+01:00","112.4"
"2019-02-05T10:22:28+01:00","118.4"
"2019-02-05T10:22:29+01:00","127.4"
"2019-02-05T10:22:29+01:00","150.7"
"2019-02-05T10:22:30+01:00","169.6"
"2019-02-05T10:22:30+01:00","189.5"
"2019-02-05T10:22:31+01:00","193.4"
"2019-02-05T10:22:31+01:00","181.4"
"2019-02-05T10:22:32+01:00","170.4"
"2019-02-05T10:22:32+01:00","151.9"
"2019-02-05T10:22:33+01:00","138.9"
"2019-02-05T10:22:33+01:00","124.6"
"2019-02-05T10:22:34+01:00","113.3"
"2019-02-05T10:22:34+01:00","99.3"
"2019-02-05T10:22:35+01:00","92.7"
"2019-02-05T10:22:35+01:00","87.0"
"2019-02-05T10:22:36+01:00","86.1"
"2019-02-05T10:22:36+01:00","86.9"
"2019-02-05T10:22:37+01:00","85.8"
"2019-02-05T10:22:37+01:00","87.0"
"2019-02-05T10:22:38+01:00","87.4"
"2019-02-05T10:22:38+01:00","87.7"
"2019-02-05T10:22:39+01:00","88.3"
"2019-02-05T10:22:39+01:00","90.7"
"2019-02-05T10:22:40+01:00","93.9"
"2019-02-05T10:22:40+01:00","97.1"
"2019-02-05T10:22:41+01:00","97.8"
"2019-02-05T10:22:41+01:00","98.2"
"2019-02-05T10:22:42+01:00","100.0"
"2019-02-05T10:22:42+01:00","101.3"
"2019-02-05T10:22:43+01:00","100.2"
"2019-02-05T10:22:43+01:00","100.2"
"2019-02-05T10:22:44+01:00","100.3"
"2019-02-05T10:22:44+01:00","100.2"
"2019-02-05T10:22:45+01:00","100.2"
"2019-02-05T10:22:45+01:00","98.4"
"2019-02-05T10:22:46+01:00","97.7"
"2019-02-05T10:22:46+01:00","103.2"
"2019-02-05T10:22:47+01:00","105.1"
"2019-02-05T10:22:47+01:00","102.7"
"2019-02-05T10:22:48+01:00","99.0"
"2019-02-05T10:22:48+01:00","97.2"
"2019-02-05T10:22:49+01:00","97.7"
"2019-02-05T10:22:49+01:00","99.3"
"2019-02-05T10:22:50+01:00","100.1"
"2019-02-05T10:22:50+01:00","105.4"
"2019-02-05T10:22:51+01:00","105.4"
"2019-02-05T10:22:51+01:00","101.8"
"2019-02-05T10:22:52+01:00","101.1"
"2019-02-05T10:22:52+01:00","104.6"
"2019-02-05T10:22:53+01:00","104.6"
"2019-02-05T10:22:53+01:00","102.7"
"2019-02-05T10:22:54+01:00","102.3"
"2019-02-05T10:22:54+01:00","101.1"
"2019-02-05T10:22:55+01:00","98.4"
"2019-02-05T10:22:55+01:00","98.8"
"2019-02-05T10:22:56+01:00","99.3"
"2019-02-05T10:22:56+01:00","106.7"
"2019-02-05T10:22:57+01:00","119.3"
"2019-02-05T10:22:57+01:00","135.6"
"2019-02-05T10:22:58+01:00","140.7"
"2019-02-05T10:22:58+01:00","141.5"
"2019-02-05T10:22:59+01:00","140.4"
"2019-02-05T10:22:59+01:00","149.0"
"2019-02-05T10:23:00+01:00","158.3"
"2019-02-05T10:23:00+01:00","179.5"
"2019-02-05T10:23:01+01:00","193.6"
"2019-02-05T10:23:01+01:00","200.5"
"2019-02-05T10:23:02+01:00","196.0"
"2019-02-05T10:23:02+01:00","179.3"
"2019-02-05T10:23:03+01:00","167.3"
"2019-02-05T10:23:03+01:00","148.2"
"2019-02-05T10:23:04+01:00","135.1"
"2019-02-05T10:23:04+01:00","117.2"
"2019-02-05T10:23:05+01:00","106.7"
"2019-02-05T10:23:05+01:00","96.7"
"2019-02-05T10:23:06+01:00","92.8"
"2019-02-05T10:23:06+01:00","88.9"
"2019-02-05T10:23:07+01:00","86.5"
"2019-02-05T10:23:07+01:00","85.3"
"2019-02-05T10:23:08+01:00","85.5"
"2019-02-05T10:23:08+01:00","87.2"
"2019-02-05T10:23:09+01:00","87.1"
"2019-02-05T10:23:09+01:00","85.6"
"2019-02-05T10:23:10+01:00","85.5"
"2019-02-05T10:23:10+01:00","88.8"
"2019-02-05T10:23:11+01:00","89.6"
"2019-02-05T10:23:11+01:00","91.2"
"2019-02-05T10:23:12+01:00","95.9"
"2019-02-05T10:23:12+01:00","99.5"
"2019-02-05T10:23:13+01:00","99.4"
"2019-02-05T10:23:13+01:00","101.5"
"2019-02-05T10:23:14+01:00","101.8"
"2019-02-05T10:23:14+01:00","102.4"
"2019-02-05T10:23:15+01:00","102.6"
"2019-02-05T10:23:15+01:00","102.7"
"2019-02-05T10:23:16+01:00","103.6"
"2019-02-05T10:23:16+01:00","101.9"
"2019-02-05T10:23:17+01:00","100.4"
"2019-02-05T10:23:17+01:00","100.3"
"2019-02-05T10:23:18+01:00","100.7"
"2019-02-05T10:23:18+01:00","101.6"
"2019-02-05T10:23:19+01:00","100.4"
"2019-02-05T10:23:19+01:00","98.4"
"2019-02-05T10:23:20+01:00","97.1"
"2019-02-05T10:23:20+01:00","95.3"
"2019-02-05T10:23:21+01:00","94.7"
