"datetime","pressure"
"2019-04-12T13:21:39+02:00","213.2"
"2019-04-12T13:21:40+02:00","237.3"
"2019-04-12T13:21:40+02:00","251.9"
"2019-04-12T13:21:41+02:00","262.1"
"2019-04-12T13:21:41+02:00","266.4"
"2019-04-12T13:21:42+02:00","270.2"
"2019-04-12T13:21:42+02:00","271.2"
"2019-04-12T13:21:43+02:00","271.2"
"2019-04-12T13:21:43+02:00","273.9"
"2019-04-12T13:21:44+02:00","275.9"
"2019-04-12T13:21:44+02:00","276.0"
"2019-04-12T13:21:45+02:00","274.0"
"2019-04-12T13:21:45+02:00","273.7"
"2019-04-12T13:21:46+02:00","275.9"
"2019-04-12T13:21:46+02:00","276.1"
"2019-04-12T13:21:47+02:00","276.2"
"2019-04-12T13:21:47+02:00","276.1"
"2019-04-12T13:21:48+02:00","278.2"
"2019-04-12T13:21:48+02:00","278.7"
"2019-04-12T13:21:49+02:00","278.6"
"2019-04-12T13:21:49+02:00","277.4"
"2019-04-12T13:21:50+02:00","276.8"
"2019-04-12T13:21:50+02:00","278.6"
"2019-04-12T13:21:51+02:00","278.6"
"2019-04-12T13:21:51+02:00","278.3"
"2019-04-12T13:21:52+02:00","276.2"
"2019-04-12T13:21:52+02:00","278.5"
"2019-04-12T13:21:53+02:00","278.4"
"2019-04-12T13:21:53+02:00","279.1"
"2019-04-12T13:21:54+02:00","278.4"
"2019-04-12T13:21:54+02:00","278.5"
"2019-04-12T13:21:55+02:00","277.2"
"2019-04-12T13:21:55+02:00","278.1"
"2019-04-12T13:21:56+02:00","278.6"
"2019-04-12T13:21:56+02:00","284.5"
"2019-04-12T13:21:57+02:00","311.6"
"2019-04-12T13:21:57+02:00","339.5"
"2019-04-12T13:21:58+02:00","340.1"
"2019-04-12T13:21:58+02:00","328.9"
"2019-04-12T13:21:59+02:00","313.5"
"2019-04-12T13:21:59+02:00","297.6"
"2019-04-12T13:22:00+02:00","293.6"
"2019-04-12T13:22:00+02:00","319.7"
"2019-04-12T13:22:01+02:00","349.8"
"2019-04-12T13:22:01+02:00","362.0"
"2019-04-12T13:22:02+02:00","342.6"
"2019-04-12T13:22:02+02:00","321.7"
"2019-04-12T13:22:03+02:00","309.4"
"2019-04-12T13:22:03+02:00","299.5"
"2019-04-12T13:22:04+02:00","300.0"
"2019-04-12T13:22:04+02:00","305.1"
"2019-04-12T13:22:05+02:00","303.8"
"2019-04-12T13:22:05+02:00","301.4"
"2019-04-12T13:22:06+02:00","298.9"
"2019-04-12T13:22:06+02:00","298.3"
"2019-04-12T13:22:07+02:00","298.3"
"2019-04-12T13:22:07+02:00","292.9"
"2019-04-12T13:22:08+02:00","288.9"
"2019-04-12T13:22:08+02:00","287.6"
"2019-04-12T13:22:09+02:00","288.4"
"2019-04-12T13:22:09+02:00","289.1"
"2019-04-12T13:22:10+02:00","285.1"
"2019-04-12T13:22:10+02:00","278.9"
"2019-04-12T13:22:11+02:00","288.5"
"2019-04-12T13:22:11+02:00","294.9"
"2019-04-12T13:22:12+02:00","287.8"
"2019-04-12T13:22:12+02:00","290.6"
"2019-04-12T13:22:13+02:00","285.6"
"2019-04-12T13:22:13+02:00","286.5"
"2019-04-12T13:22:14+02:00","287.5"
"2019-04-12T13:22:14+02:00","284.8"
"2019-04-12T13:22:15+02:00","283.6"
"2019-04-12T13:22:15+02:00","284.8"
"2019-04-12T13:22:16+02:00","285.5"
"2019-04-12T13:22:16+02:00","283.2"
"2019-04-12T13:22:17+02:00","280.8"
"2019-04-12T13:22:17+02:00","279.0"
"2019-04-12T13:22:18+02:00","280.3"
"2019-04-12T13:22:18+02:00","276.4"
"2019-04-12T13:22:19+02:00","275.0"
"2019-04-12T13:22:19+02:00","277.8"
"2019-04-12T13:22:20+02:00","286.3"
"2019-04-12T13:22:20+02:00","290.2"
"2019-04-12T13:22:21+02:00","287.0"
